PlaceID,Name,SimplifiedChineseName,TradionalChineseName,Province/City,Source,Longtitude,Latitude,Area,DistrictByArea,DongByArea,LongtitudeByArea,LatitudeByArea,중문원문,문제종류
866,청량리동,清凉里洞,清涼里洞,Seoul,2016 외래관광객실태조사,127.0452806,37.5888074,청량리동,동대문구,청량리동,127.0452806,37.5888074,,
867,테크노마트,科技商场,科技商場,Seoul,2016 외래관광객실태조사,127.095505,37.5355072,테크노마트,광진구,구의동,127.095505,37.5355072,,
868,경동시장,京东市场,京東市場,Seoul,2016 외래관광객실태조사,127.03854,37.57973,경동시장,동대문구,제기동,127.03854,37.57973,,
869,성수동,圣水洞,聖水洞,Seoul,2016 외래관광객실태조사,127.0566319,37.5406846,성수동,성동구,성수동2가,127.0566319,37.5406846,,
870,DDP(동대문 디자인 플라자),DDP（东大门设计广场）,DDP（東大門設計廣場）,Seoul,2016 외래관광객실태조사,127.0092236,37.5665256,DDP 동대문디자인플라자,중구,을지로7가,127.0092236,37.5665256,,
871,세종문화회관,世宗文化会馆,世宗文化會館,Seoul,2016 외래관광객실태조사,126.9756429,37.5725254,세종문화회관,종로구,세종로,126.9756429,37.5725254,,
872,봉은사,奉恩寺,奉恩寺,Seoul,2016 외래관광객실태조사,127.0573766,37.514852,봉은사,강남구,삼성동,127.0573766,37.514852,,
873,조계사,曹溪寺,曹溪寺,Seoul,2016 외래관광객실태조사,126.982202,37.5738369,조계사,종로구,견지동,126.982202,37.5738369,,
874,서울 중부시장,首尔中部市场,首爾中部市場,Seoul,2016 외래관광객실태조사,127.0004122,37.5653903,중부시장,중구,오장동,127.0004122,37.5653903,,
875,서울,首尔,首爾,Seoul,2016 외래관광객실태조사,,,,,,,,,
876,절/사찰,寺庙,寺廟,,2016 외래관광객실태조사,,,,,,,,,
877,인터컨티넨탈호텔,洲际酒店及度假村,洲際酒店及度假村,Seoul,2016 외래관광객실태조사,127.0574219,37.5126864,인터컨티넨탈호텔,강남구,삼성동,127.0574219,37.5126864,,
878,김포시티호텔,金浦市酒店,金浦市酒店,Gyeonggi,2016 외래관광객실태조사,,,김포시,김포시,통진읍,126.6265338,37.6818227,,
879,엠베서더호텔,大使酒店,大使酒店,,2016 외래관광객실태조사,,,,,,,,,
880,프라자호텔,广场饭店,廣場飯店,,2016 외래관광객실태조사,,,,,,,,,
881,하얏트호텔,首尔君悦酒店,首爾君悅酒店,,2016 외래관광객실태조사,,,,,,,,,
882,연세세브란스병원,延世大学 新村世福兰斯医院,延世大學 新村世福蘭斯醫院,Seoul,2016 외래관광객실태조사,126.9408692,37.5623371,연세세브란스병원,서대문구,신촌동,126.9408692,37.5623371,,
883,경희대학병원,庆熙大学医院,慶熙大學醫院,Seoul,2016 외래관광객실태조사,127.0513235,37.5938755,경희대학병원,동대문구,회기동,127.0513235,37.5938755,,
884,한양대학병원,汉阳大学医院,漢陽大學醫院,Seoul,2016 외래관광객실태조사,127.0439991,37.5596514,한양대학병원,성동구,사근동,127.0439991,37.5596514,,
885,북한산,北汉山,北漢山,Seoul,2016 외래관광객실태조사,126.993333,37.660833,북한산,강북구,우이동,126.993333,37.660833,,
886,청계산,清溪山,清溪山,Gyeonggi,2016 외래관광객실태조사,127.0415787,37.4141657,청계산,의왕시,청계동,127.0415787,37.4141657,,
887,소요산,牛余山,牛餘山,Gyeonggi,2016 외래관광객실태조사,127.0878091,37.9426296,소요산,동두천시,상봉암동,127.0878091,37.9426296,,
888,발산동,钵山洞,缽山洞,Seoul,2016 외래관광객실태조사,126.8196088,37.5470548,발산동,강서구,외발산동,126.8196088,37.5470548,,
889,종묘,宗庙,宗廟,Seoul,2016 외래관광객실태조사,126.994143,37.574583,종묘,종로구,훈정동,126.994143,37.574583,,
890,삼성병원 /삼성의료원,三星首尔医院,三星首爾醫院,Seoul,2016 외래관광객실태조사,127.0849885,37.4881193,삼성병원,강남구,일원동,127.0849885,37.4881193,,
891,중앙대학 병원(흑석동),中央大学医院（黑石洞）,中央大學醫院（黑石洞）,Seoul,2016 외래관광객실태조사,126.9607295,37.5066909,중앙대학병원,동작구,흑석동,126.9607295,37.5066909,,
892,건국대학교병원,建国大学医院,建國大學醫院,Seoul,2016 외래관광객실태조사,127.0719454,37.5404895,건국대학교병원,광진구,화양동,127.0719454,37.5404895,,
893,중앙대학교,中央大学,中央大學,Seoul,2016 외래관광객실태조사,126.9571012,37.5050881,중앙대학교,동작구,흑석동,126.9571012,37.5050881,,
894,경희대학교,庆熙大学,慶熙大學,Seoul,2016 외래관광객실태조사,127.0518435,37.5968367,경희대학교,동대문구,회기동,127.0518435,37.5968367,,
895,연세대학교,延世大学,延世大學,Seoul,2016 외래관광객실태조사,126.9387066,37.5663937,연세대학교,서대문구,신촌동,126.9387066,37.5663937,,
896,건국대학교,建国大学,建國大學,Seoul,2016 외래관광객실태조사,127.0759204,37.5423265,건국대학교,광진구,화양동,127.0759204,37.5423265,,
897,김포,金浦,金浦,Gyeonggi,2016 외래관광객실태조사,126.6265338,37.6818227,김포시,김포시,통진읍,126.6265338,37.6818227,,
898,부천,富川,富川,Gyeonggi,2016 외래관광객실태조사,126.7886531,37.5042687,부천시,부천시,춘의동,126.7886531,37.5042687,,
899,인천시내,仁川市内,仁川市內,Incheon,2016 외래관광객실태조사,,,,,,,,,
900,인천하얏트호텔,仁川凯悦酒店,仁川凱悅酒店,Incheon,2016 외래관광객실태조사,126.4574508,37.4404925,그랜드 하얏트 인천,중구,운서동,126.4574508,37.4404925,,
901,계양동,桂阳洞,桂陽洞,Incheon,2016 외래관광객실태조사,126.734707,37.5572857,계양구,계양구,방축동,126.734707,37.5572857,,
902,연수동,延寿洞,延壽洞,Incheon,2016 외래관광객실태조사,126.6832981,37.420418,연수동,연수구,연수동,126.6832981,37.420418,,
903,부평구,富平区,富平區,Incheon,2016 외래관광객실태조사,126.7212089,37.4966725,부평구,부평구,부평동,126.7212089,37.4966725,,
904,남동공단,南洞产业园地,南洞產業園地,Incheon,2016 외래관광객실태조사,126.726484,37.4310147,남동구,남동구,수산동,126.726484,37.4310147,,
905,인하대학교병원,仁荷大学医院,仁荷大學醫院,Incheon,2016 외래관광객실태조사,126.6341172,37.4588197,인하대학교병원,중구,신흥동3가,126.6341172,37.4588197,,
906,인천대공원,仁川大公园,仁川大公園,Incheon,2016 외래관광객실태조사,126.7522197,37.459244,인천대공원,남동구,장수동,126.7522197,37.459244,,
907,시흥시,始兴市,始興市,Gyeonggi,2016 외래관광객실태조사,126.7841675,37.3864796,시흥시,시흥시,장곡동,126.7841675,37.3864796,,
908,일산시,一山市,一山市,Gyeonggi,2016 외래관광객실태조사,126.7711774,37.6783756,일산,고양시 일산서구,일산동,126.7711774,37.6783756,,
909,용인시,龙仁市,龍仁市,Gyeonggi,2016 외래관광객실태조사,127.2218612,37.2214872,용인시,용인시 처인구,남동,127.2218612,37.2214872,,
910,동탄시,东滩市,東灘市,Gyeonggi,2016 외래관광객실태조사,127.0970177,37.199327,동탄역,화성시,오산동,127.0970177,37.199327,,
911,분당,盆唐,盆唐,Gyeonggi,2016 외래관광객실태조사,127.1060411,37.3793356,분당구,성남시 분당구,정자동,127.1060411,37.3793356,,
912,동두천,东豆川,東豆川,Gyeonggi,2016 외래관광객실태조사,127.0779171,37.916543,동두천시,동두천시,걸산동,127.0779171,37.916543,,
913,남양주,南杨州,南楊州,Gyeonggi,2016 외래관광객실태조사,127.2436632,37.6625097,남양주시,남양주시,호평동,127.2436632,37.6625097,,
914,안양시,安阳市,安陽市,Gyeonggi,2016 외래관광객실태조사,126.9279179,37.4027313,안양시,안양시 동안구,비산동,126.9279179,37.4027313,,
915,화성시,华城市,華城市,Gyeonggi,2016 외래관광객실태조사,126.8654604,37.1616306,화성시,화성시,팔탄면,126.8654604,37.1616306,,
916,성남시,城南市,城南市,Gyeonggi,2016 외래관광객실태조사,127.1162181,37.4073695,성남시,성남시 분당구,삼평동,127.1162181,37.4073695,,
917,청평,清平,清平,Gyeonggi,2016 외래관광객실태조사,127.4293452,37.7297832,청평면,가평군,청평면,127.4293452,37.7297832,,
918,송탄,松炭,松炭,Gyeonggi,2016 외래관광객실태조사,127.0514265,37.0841853,송탄,평택시,신장동,127.0514265,37.0841853,,
919,군포,军浦,軍浦,Gyeonggi,2016 외래관광객실태조사,126.9211003,37.3434691,군포시,군포시,산본동,126.9211003,37.3434691,,
920,오산,乌山,烏山,Gyeonggi,2016 외래관광객실태조사,127.0513324,37.1632991,오산시,오산시,궐동,127.0513324,37.1632991,,
921,안성,安城,安城,Gyeonggi,2016 외래관광객실태조사,127.3027301,37.035033,안성시,안성시,보개면,127.3027301,37.035033,,
922,의정부,议政府,議政府,Gyeonggi,2016 외래관광객실태조사,127.0684356,37.7361884,의정부시,의정부시,신곡동,127.0684356,37.7361884,,
923,죽전,竹田,竹田,Gyeonggi,2016 외래관광객실태조사,127.1234646,37.3295528,죽전동,용인시 수지구,죽전동,127.1234646,37.3295528,,
924,판교,板桥,板橋,Gyeonggi,2016 외래관광객실태조사,127.11116,37.394776,판교역,성남시 분당구,백현동,127.11116,37.394776,,
925,과천,果川,果川,Gyeonggi,2016 외래관광객실태조사,127.0027656,37.4338294,과천시,과천시,막계동,127.0027656,37.4338294,,
926,광명,光明,光明,Gyeonggi,2016 외래관광객실태조사,126.8646989,37.4451612,광명시,광명시,하안동,126.8646989,37.4451612,,
927,서촌,西村,西村,Seoul,2016 외래관광객실태조사,126.968313,37.5814263,서촌,종로구,옥인동,126.968313,37.5814263,,
928,장안동,长安洞,長安洞,Seoul,2016 외래관광객실태조사,127.0700249,37.570207,장안동,동대문구,장안동,127.0700249,37.570207,,
929,사당동,舍堂洞,舍堂洞,Seoul,2016 외래관광객실태조사,126.9772568,37.4798074,사당동,동작구,사당동,126.9772568,37.4798074,,
930,신촌 세브란스병원,延世大学 新村世福兰斯医院,延世大學 新村世福蘭斯醫院,Seoul,2016 외래관광객실태조사,126.9408692,37.5623371,연세세브란스병원,서대문구,신촌동,126.9408692,37.5623371,,
931,김포공항,金浦国际机场,金浦國際機場,Seoul,2016 외래관광객실태조사,126.8013282,37.5655383,김포공항,강서구,방화동,126.8013282,37.5655383,,
932,이천,利川,利川,Gyeonggi,2016 외래관광객실태조사,127.4810494,37.2097769,이천시,이천시,대월면,127.4810494,37.2097769,,
933,고양시,高阳市,高陽市,Gyeonggi,2016 외래관광객실태조사,126.8369961,37.6650719,고양시,고양시 덕양구,주교동,126.8369961,37.6650719,,
934,양주시,杨州市,楊州市,Gyeonggi,2016 외래관광객실태조사,127.001143,37.8086632,양주시,양주시,백석읍,127.001143,37.8086632,,
935,하남시,河南市,河南市,Gyeonggi,2016 외래관광객실태조사,127.2059921,37.5228824,하남시,하남시,교산동,127.2059921,37.5228824,,
936,구리시,九里市,九里市,Gyeonggi,2016 외래관광객실태조사,127.1313079,37.5990186,구리시,구리시,교문동,127.1313079,37.5990186,,
937,파주시,坡州市,坡州市,Gyeonggi,2016 외래관광객실태조사,126.8115232,37.8544244,파주시,파주시,파주읍,126.8115232,37.8544244,,
938,부천 순천향대학병원,富川顺天乡大学医院,富川順天鄉大學醫院,Gyeonggi,2016 외래관광객실태조사,126.7628536,37.4983977,부천 순천향대학병원,부천시,중동,126.7628536,37.4983977,,
939,명지병원,明知医院,明知醫院,Gyeonggi,2016 외래관광객실태조사,126.830935,37.6420879,명지병원,고양시 덕양구,화정동,126.830935,37.6420879,,
940,분당서울대병원,盆唐首尔大学医院,盆唐首爾大學醫院,Gyeonggi,2016 외래관광객실태조사,127.1231772,37.3520673,분당서울대병원,성남시 분당구,구미동,127.1231772,37.3520673,,
941,선정릉,宣靖陵,宣靖陵,Seoul,2016 외래관광객실태조사,127.0520223,37.5072995,선정릉,강남구,삼성동,127.0520223,37.5072995,,
942,남한산성,南汉山城,南漢山城,Gyeonggi,2016 외래관광객실태조사,127.1846118,37.4815237,남한산성,광주시,남한산성면,127.1846118,37.4815237,,
943,어린이대공원,儿童大公园,兒童大公園,Seoul,2016 외래관광객실태조사,127.0818126,37.549363,어린이대공원,광진구,능동,127.0818126,37.549363,,
944,아침고요수목원,晨静树木园,晨靜樹木園,Gyeonggi,2016 외래관광객실태조사,127.3524864,37.7439678,아침고요수목원,가평군,상면,127.3524864,37.7439678,,
945,삼육대학교,三育大学,三育大學,Seoul,2016 외래관광객실태조사,127.1063459,37.6435824,삼육대학교,노원구,공릉동,127.1063459,37.6435824,,
946,광나루,广渡口,廣渡口,Seoul,2016 외래관광객실태조사,127.1200384,37.5487859,광나루한강공원,강동구,천호동,127.1200384,37.5487859,,
947,신림동,新林洞,新林洞,Seoul,2016 외래관광객실태조사,126.9358124,37.4631968,신림동,관악구,신림동,126.9358124,37.4631968,,
948,중림동,中林洞,中林洞,Seoul,2016 외래관광객실태조사,126.9655633,37.5572954,중림동,중구,중림동,126.9655633,37.5572954,,
949,송정동,松亭洞,松亭洞,Seoul,2016 외래관광객실태조사,127.064491,37.5525301,송정동,성동구,송정동,127.064491,37.5525301,,
950,공덕동,孔德洞,孔德洞,Seoul,2016 외래관광객실태조사,126.9549965,37.5481125,공덕동,마포구,공덕동,126.9549965,37.5481125,,
951,화곡동,禾谷洞,禾穀洞,Seoul,2016 외래관광객실태조사,126.8472722,37.5406979,화곡동,강서구,화곡동,126.8472722,37.5406979,,
952,해방촌,解放村,解放村,Seoul,2016 외래관광객실태조사,126.9867064,37.5402259,해방촌,용산구,용산동2가,126.9867064,37.5402259,,
953,가락시장,可乐市场,可樂市場,Seoul,2016 외래관광객실태조사,127.1097998,37.4933411,가락시장,송파구,가락동,127.1097998,37.4933411,,
954,경기도,京畿道,京畿道,Gyeonggi,2016 외래관광객실태조사,,,,,,,,,
955,도봉산,道峰山,道峰山,Seoul,2016 외래관광객실태조사,127.0156843,37.7004635,도봉산,도봉구,도봉동,127.0156843,37.7004635,,
956,서울아트센터,艺术殿堂,藝術殿堂,Seoul,2016 외래관광객실태조사,127.0128613,37.4792903,예술의전당,서초구,서초동,127.0128613,37.4792903,,
957,한국예술종합학교,韩国艺术综合大学,韓國藝術綜合大學,Seoul,2016 외래관광객실태조사,,,,,,,,,
958,메이필드호텔,梅菲尔德酒店,梅菲爾德酒店,Seoul,2016 외래관광객실태조사,126.8187885,37.5475247,메이필드호텔,강서구,외발산동,126.8187885,37.5475247,,
959,세종대학교,世宗大学,世宗大學,Seoul,2016 외래관광객실태조사,127.0736345,37.5518018,세종대학교,광진구,군자동,127.0736345,37.5518018,,
960,성신여자대학교,诚信女子大学,誠信女子大學,Seoul,2016 외래관광객실태조사,127.0221068,37.5912999,성신여자대학교,성북구,돈암동,127.0221068,37.5912999,,
961,용문사,龙门寺,龍門寺,,2016 외래관광객실태조사,,,,,,,,,
962,프레이저플레이스호텔,首尔中心辉盛坊国际公寓,首爾中心輝盛坊國際公寓,,2016 외래관광객실태조사,,,,,,,,,
963,SBS,SBS,SBS,,2016 외래관광객실태조사,,,,,,,,,
964,KBS,KBS,KBS,,2016 외래관광객실태조사,,,,,,,,,
965,성북동,城北洞,城北洞,Seoul,2016 외래관광객실태조사,126.9978087,37.5952093,성북동,성북구,성북동,126.9978087,37.5952093,,
966,IFC몰,IFC Mall,IFC Mall,Seoul,2016 외래관광객실태조사,126.9258867,37.5250243,IFC몰,영등포구,여의도동,126.9258867,37.5250243,,
967,홀리데이인 서울 성북,首尔城北假日饭店,首爾城北假日飯店,Seoul,2016 외래관광객실태조사,127.03337,37.600968,홀리데이인 서울 성북,성북구,종암동,127.03337,37.600968,,
968,아주대학교,亚洲大学,亞洲大學,Gyeonggi,2016 외래관광객실태조사,127.0463409,37.2820187,아주대학교,수원시 영통구,원천동,127.0463409,37.2820187,,
969,동국대학교 일산병원,东国大学一山医院,東國大學一山醫院,Gyeonggi,2016 외래관광객실태조사,126.806398,37.6763892,동국대학교 일산병원,고양시 일산동구,식사동,126.806398,37.6763892,,
970,이천 도자기 박물관,利川陶瓷博物馆,利川陶瓷博物館,Gyeonggi,2016 외래관광객실태조사,127.4234291,37.2754435,경기도자미술관,이천시,관고동,127.4234291,37.2754435,,
971,산본,山本,山本,Gyeonggi,2016 외래관광객실태조사,126.9228713,37.3611337,산봉동,군포시,산본동,126.9228713,37.3611337,,
972,장흥면,长兴面,長興面,Gyeonggi,2016 외래관광객실태조사,126.9635106,37.717343,장흥면,양주시,장흥면,126.9635106,37.717343,,
973,동탄문화센터,东滩文化中心,東灘文化中心,Gyeonggi,2016 외래관광객실태조사,127.075223,37.2006203,동탄복합문화센터,화성시,반송동,127.075223,37.2006203,,
974,경기도문화의전당,京畿艺术中心,京畿藝術中心,Gyeonggi,2016 외래관광객실태조사,127.0374319,37.2618899,경기아트센터,수원시 팔달구,인계동,127.0374319,37.2618899,,
975,평화의계곡(일산),和平谷（一山）,和平谷（一山）,Gyeonggi,2016 외래관광객실태조사,,,,,,,,,
976,문산,文山,文山,Gyeonggi,2016 외래관광객실태조사,126.7803825,37.8742292,문산읍,파주시,문산읍,126.7803825,37.8742292,,
977,인천상륙작전기념관,仁川登陆作战纪念馆,仁川登陸作戰紀念館,Incheon,2016 외래관광객실태조사,126.6542628,37.4196092,인천상륙작전기념관,연수구,옥련동,126.6542628,37.4196092,,
978,당산동,堂山洞,堂山洞,Seoul,2016 외래관광객실태조사,126.9040058,37.5364736,당산동,영등포구,당산동,126.9040058,37.5364736,,
979,러시아대사관(중구),俄罗斯大使馆（中区）,俄羅斯大使館（中區）,Seoul,2016 외래관광객실태조사,126.9718695,37.5649804,주한 러시아 대사관,중구,정동,126.9718695,37.5649804,,
980,개봉동,开峰洞,開峰洞,Seoul,2016 외래관광객실태조사,126.8519326,37.4942409,개봉동,구로구,개봉동,126.8519326,37.4942409,,
981,고척동,高尺洞,高尺洞,Seoul,2016 외래관광객실태조사,126.858851,37.5031884,고척동,구로구,고척동,126.858851,37.5031884,,
982,서울숲,首尔林,首爾林,Seoul,2016 외래관광객실태조사,127.0374424,37.5443878,서울숲,성동구,성수동1가,127.0374424,37.5443878,,
983,하늘공원,空中公园,空中公園,Seoul,2016 외래관광객실태조사,126.8856819,37.5677554,하늘공원,마포구,상암동,126.8856819,37.5677554,,
984,아차산,峨嵯山,峨嵯山,Seoul,2016 외래관광객실태조사,127.1037627,37.5715087,아차산,광진구,중곡동,127.1037627,37.5715087,,
985,유네스코회관,UNESCO会馆,UNESCO會館,Seoul,2016 외래관광객실태조사,126.9837369,37.5634096,유네스코회관,중구,명동2가,126.9837369,37.5634096,,
986,아이파크몰,I'Park Mall,I'Park Mall,Seoul,2016 외래관광객실태조사,126.9647528,37.5297133,아이파크몰,용산구,한강로3가,126.9647528,37.5297133,,
987,북서울 꿈의 숲,北首尔梦之林,北首爾夢之林,Seoul,2016 외래관광객실태조사,127.0406246,37.6214313,북서울 꿈의 숲,강북구,번동,127.0406246,37.6214313,,
988,포시즌스 호텔,首尔四季酒店,首爾四季酒店,Seoul,2016 외래관광객실태조사,126.9754143,37.57071,포시즌스 호텔,종로구,당주동,126.9754143,37.57071,,
989,인왕산,仁王山,仁王山,Seoul,2016 외래관광객실태조사,126.9593042,37.5849489,인왕산,종로구,옥인동,126.9593042,37.5849489,,
990,한성대학교,汉城大学,漢城大學,Seoul,2016 외래관광객실태조사,127.0105811,37.5828483,한성대학교,성북구,삼선동2가,127.0105811,37.5828483,,
991,강북삼성병원,江北三星医院,江北三星醫院,Seoul,2016 외래관광객실태조사,126.9674846,37.5683585,강북삼성병원,종로구,평동,126.9674846,37.5683585,,
992,원자력병원(서울),原子能医院（首尔）,原子能醫院（首爾）,Seoul,2016 외래관광객실태조사,127.0826468,37.6294332,원자력병원(서울),노원구,공릉동,127.0826468,37.6294332,,
993,순천향 대학병원(한남동),顺天乡大学医院（汉南洞）,順天鄉大學醫院（漢南洞）,Seoul,2016 외래관광객실태조사,127.0043336,37.5339355,순천향대학교 서울병원,용산구,한남동,127.0043336,37.5339355,,
994,롯데면세점,乐天免税店,樂天免稅店,Seoul,2016 외래관광객실태조사,,,,,,,,,
995,고궁,古宫,古宮,Seoul,2017 외래관광객실태조사,,,경복궁,종로구,세종로,126.977041,37.579617,,
996,박물관(기념관),博物馆(纪念馆),博物館(紀念館),Seoul,2017 외래관광객실태조사,,,국립중앙박물관,용산구,용산동6가,126.9804702,37.5238506,,
997,인사동,仁寺洞,仁寺洞,Seoul,2017 외래관광객실태조사,126.9860732,37.5717174,인사동,종로구,인사동,126.9860732,37.5717174,,
998,남산/N서울타워,南山/N首尔塔,南山/N首爾塔,Seoul,2017 외래관광객실태조사,,,남산,용산구,후암동,126.9809696,37.5537586,,
999,명동,明洞,明洞,Seoul,2017 외래관광객실태조사,126.9858296,37.55998,명동,중구,남산동2가,126.9858296,37.55998,,
1000,남대문시장,南大门市场,南大門市場,Seoul,2017 외래관광객실태조사,126.9776692,37.5591786,남대문시장,중구,남창동,126.9776692,37.5591786,,
1001,코엑스,COEX,COEX,Seoul,2017 외래관광객실태조사,127.0595931,37.5113686,코엑스,강남구,삼성동,127.0595931,37.5113686,,
1002,동대문시장,东大门市场,東大門市場,Seoul,2017 외래관광객실태조사,127.0081119,37.5707806,동대문시장,종로구,종로6가,127.0081119,37.5707806,,
1003,이태원,梨泰院,梨泰院,Seoul,2017 외래관광객실태조사,126.9925224,37.5385051,이태원,용산구,이태원동,126.9925224,37.5385051,,
1004,잠실(롯데월드),蚕室(乐天世界),蠶室(樂天世界),Seoul,2017 외래관광객실태조사,127.098167,37.5111158,롯데월드,송파구,잠실동,127.098167,37.5111158,蚕市(乐天世界),번체/간체 번역의 생소한 표현
1005,여의도(63빌딩),汝矣岛(63大厦),汝矣島(63大廈),Seoul,2017 외래관광객실태조사,126.9401255,37.5197159,63빌딩,영등포구,여의도동,126.9401255,37.5197159,,
1006,한강/유람선,汉江/游船,漢江/遊覽船,Seoul,2017 외래관광객실태조사,,,한강유람선,영등포구,여의도동,126.9384944,37.5257811,,
1007,청계천/광화문광장,清溪川/光化门广场,清溪川/光化門廣場,Seoul,2017 외래관광객실태조사,,,광화문광장,종로구,세종로,126.9769117,37.572389,,
1008,신촌/홍대주변,新村/弘大周围,新村/弘大周圍,Seoul,2017 외래관광객실태조사,,,홍대거리,마포구,서교동,126.9241498,37.5558499,,
1009,DMC/월드컵 경기장,DMC/世界杯体育场,DMC/世界盃體育場,Seoul,2017 외래관광객실태조사,126.8972735,37.5682617,월드컵 경기장,마포구,성산동,126.8972735,37.5682617,DMC/世界盃赛场,번체/간체 번역의 생소한 표현
1010,한옥마을(남산),韩屋村(南山),韓屋村(南山),Seoul,2017 외래관광객실태조사,126.994477,37.559315,남산골 한옥마을,중구,필동2가,126.994477,37.559315,,
1011,북촌/삼청동,北村/三清洞,北村/三清洞,Seoul,2017 외래관광객실태조사,,,북촌,종로구,가회동,126.9849519,37.5814696,,
1012,청담동/압구정동,清潭洞/狎鸥亭洞,清潭洞/狎鷗亭洞,Seoul,2017 외래관광객실태조사,,,청담동,강남구,청담동,127.0479736,37.5233931,,
1013,가로수길,林荫树街,林蔭樹街,Seoul,2017 외래관광객실태조사,127.0228686,37.5210566,가로수길,강남구,신사동,127.0228686,37.5210566,,
1014,강남역,江南站,江南站,Seoul,2017 외래관광객실태조사,127.027619,37.497952,강남역,강남구,역삼동,127.027619,37.497952,,
1015,월미도/차이나타운·개항장/연안부두,月尾岛/唐人街/开港场/沿岸埠头,月尾島/中國城/開港場/沿岸埠頭,Incheon,2017 외래관광객실태조사,,,인천 차이나타운,중구,북성동2가,126.6178849,37.475589,,
1016,송도(센트럴파크/수상택시/G타워/한옥마을/커낼워크),松岛(中央公园/水上出租车/G Tower/韩屋村/Canal Walk),松島(中央公園/水上巴士/G TOWER/韓屋村/Canal Walk),Incheon,2017 외래관광객실태조사,,,송도,연수구,송도동,126.6389202,37.3860959,,
1017,강화(전등사/석모도/평화전망대),江华岛(传灯寺/石母岛/和平展望台),江華島(傳燈寺/石母島/和平眺望臺),Incheon,2017 외래관광객실태조사,,,강화도,강화군,불은면,126.4511281,37.7131742,江華島(傳燈寺/席毛島/和平眺望臺),번체/간체 오역 사례
1018,공항주변(바닷가)/인천대교/용궁사,机场周围(海边)/仁川大桥/龙宫寺,機場周邊(海邊)/仁川大橋/龍宮寺,Incheon,2017 외래관광객실태조사,,,영종도,중구,운남동,126.5358479,37.5000629,,
1019,"어시장(소래포구, 인천종합)","渔市场(苏来浦口, 仁川综合)","魚市場(蘇來浦口, 仁川綜合)",Incheon,2017 외래관광객실태조사,,,,,,,,,
1020,현대프리미엄아울렛/부평지하상가/엔타스면세점,现代PREMIUM OUTLET/富平地下街/Entas免税店,現代PREMIUM OUTLET/富平地下街/Entas免税店,Incheon,2017 외래관광객실태조사,,,,,,,,"现代PREMIUM奥莱/富平地下街/Entas免税店
現代名牌折扣購物中心/富平地下街/ENTAS免稅店",번체/간체 번역의 생소한 표현
1021,무의도/팔미도/덕적도,舞衣岛/八尾岛/德积岛,舞衣島/八尾島/德積島,Incheon,2017 외래관광객실태조사,,,인천 중구,중구,운서동,126.4685024,37.4760518,舞衣島/八馬島/德積島,번체/간체 번역의 생소한 표현
1022,에버랜드,爱宝乐园,愛寶樂園,Gyeonggi,2017 외래관광객실태조사,127.2025664,37.2939104,에버랜드,용인시 처인구,포곡읍,127.2025664,37.2939104,,
1023,수원(화성/화성행궁),水原华城/华城行宫,水原(華城/華城行宮),Gyeonggi,2017 외래관광객실태조사,,,수원화성,수원시 장안구,영화동,127.0119379,37.2871202,,
1024,임진각평화누리/제3땅꿀/통일전망대/판문점,临津阁/第三隧道/乌头山统一展望台/板门店,臨津閣/第三隧道/統一展望台/板門店,Gyeonggi,2017 외래관광객실태조사,,,임진각,파주시,문산읍,126.7402185,37.8897444,龄津阁/第三蜜路/五斗山统一眺望台/板门店,번체/간체 오역 사례
1025,한국민속촌,韩国民俗村,韓國民俗村,Gyeonggi,2017 외래관광객실태조사,127.1181126,37.258939,한국민속촌,용인시 기흥구,보라동,127.1181126,37.258939,,
1026,서울랜드/서울대공원,首尔乐园/首尔大公园,首爾樂園/首爾大公園,Gyeonggi,2017 외래관광객실태조사,,,서울대공원,과천시,막계동,127.0170252,37.4275247,,
1027,고양(킨텍스/김치스쿨/원마운트),高阳(KINTEX/泡菜学校/ONE-MOUNT主题公园),高陽(KINTEX/泡菜學校/ONE MOUNT),Gyeonggi,2017 외래관광객실태조사,,,고양시,고양시 덕양구,주교동,126.8369961,37.6650719,,
1028,헤이리예술마을/프로방스마을,Heyri国际艺术村/普罗旺斯村,HEYRI藝術村/普羅旺斯村,Gyeonggi,2017 외래관광객실태조사,,,헤이리예술마을,파주시,탄현면,126.698722,37.7888414,,
1029,"쇼핑아울렛(파주, 여주, 이천)","Outlet(坡州, 骊州, 利川)","購物Outlet(坡州, 驪州, 利川)",Gyeonggi,2017 외래관광객실태조사,,,,,,,,"折扣购物村(坡州, 骊州, 利川)",번체/간체 번역의 생소한 표현
1030,성남(판교/카페거리/남한산성),城南(板桥/咖啡街/南汉山城),城南(板橋/咖啡街/南漢山城),Gyeonggi,2017 외래관광객실태조사,,,성남시,성남시 분당구,삼평동,127.1162181,37.4073695,,
1031,포천(허브아일랜드),抱川(香草岛乐园),抱川(香草島樂園),Gyeonggi,2017 외래관광객실태조사,127.131773,37.9654806,포천 허브아일랜드,포천시,신북면,127.131773,37.9654806,抱川(薰衣草岛乐园),번체/간체 번역의 생소한 표현
1032,부천(웅진플레이도시),富川(熊津游戏城),富川(熊津遊樂城),Gyeonggi,2017 외래관광객실태조사,126.7449357,37.4999116,부천 웅진플레이도시,부천시,상동,126.7449357,37.4999116,,
